timestamp,source,crypto,price,currency,sellprice,buyprice,otherfeeds
Mon Nov 24 09:20:39 EST 2014,btce,ppc,0.75,USD,1.34101067,1.32567733,{ feed : btce - price : 0.75}  { feed : coinmarketcap_ne - price : 0.75693}  { feed : coinmarketcap_no - price : 0.758216}  

Mon Nov 24 09:28:47 EST 2014,btce,ppc,0.749,USD,1.34280107,1.32744726,{ feed : btce - price : 0.749}  { feed : coinmarketcap_ne - price : 0.752685}  { feed : coinmarketcap_no - price : 0.75693}  

Mon Nov 24 09:45:03 EST 2014,btce,ppc,0.754,USD,1.33389655,1.31864456,{ feed : btce - price : 0.754}  { feed : coinmarketcap_ne - price : 0.752855}  { feed : coinmarketcap_no - price : 0.752855}  

Mon Nov 24 09:51:09 EST 2014,btce,ppc,0.748,USD,1.34459626,1.32922193,{ feed : btce - price : 0.748}  { feed : coinmarketcap_ne - price : 0.758213}  { feed : coinmarketcap_no - price : 0.753796}  

Mon Nov 24 10:01:19 EST 2014,btce,ppc,0.755,USD,1.3321298,1.31689801,{ feed : btce - price : 0.755}  { feed : coinmarketcap_ne - price : 0.753779}  { feed : coinmarketcap_no - price : 0.753636}  

Mon Nov 24 10:09:27 EST 2014,btce,ppc,0.756,USD,1.33036772,1.31515608,{ feed : btce - price : 0.756}  { feed : coinmarketcap_ne - price : 0.757341}  { feed : coinmarketcap_no - price : 0.753779}  

Mon Nov 24 10:19:37 EST 2014,btce,ppc,0.75,USD,1.34101067,1.32567733,{ feed : btce - price : 0.75}  { feed : coinmarketcap_ne - price : 0.758788}  { feed : coinmarketcap_no - price : 0.757893}  

Mon Nov 24 10:23:41 EST 2014,btce,ppc,0.752,USD,1.33744415,1.3221516,{ feed : btce - price : 0.752}  { feed : coinmarketcap_ne - price : 0.760594}  { feed : coinmarketcap_no - price : 0.758788}  

Mon Nov 24 10:29:47 EST 2014,btce,ppc,0.758,USD,1.32685752,1.31168602,{ feed : btce - price : 0.758}  { feed : coinmarketcap_ne - price : 0.756785}  { feed : coinmarketcap_no - price : 0.760594}  

Mon Nov 24 10:35:53 EST 2014,btce,ppc,0.755,USD,1.3321298,1.31689801,{ feed : btce - price : 0.755}  { feed : coinmarketcap_ne - price : 0.761192}  { feed : coinmarketcap_no - price : 0.757861}  

Mon Nov 24 11:09:27 EST 2014,btce,ppc,0.752,USD,1.33744415,1.3221516,{ feed : btce - price : 0.752}  { feed : coinmarketcap_ne - price : 0.757747}  { feed : coinmarketcap_no - price : 0.758337}  

Mon Nov 24 11:13:30 EST 2014,btce,ppc,0.751,USD,1.33922503,1.32391212,{ feed : btce - price : 0.751}  { feed : coinmarketcap_ne - price : 0.756717}  { feed : coinmarketcap_no - price : 0.757747}  

Mon Nov 24 11:34:51 EST 2014,btce,ppc,0.757,USD,1.3286103,1.31341876,{ feed : btce - price : 0.757}  { feed : coinmarketcap_ne - price : 0.756531}  { feed : coinmarketcap_no - price : 0.755941}  

Mon Nov 24 11:53:09 EST 2014,btce,ppc,0.758,USD,1.32685752,1.31168602,{ feed : btce - price : 0.758}  { feed : coinmarketcap_ne - price : 0.762863}  { feed : coinmarketcap_no - price : 0.762513}  

Mon Nov 24 11:56:13 EST 2014,btce,ppc,0.76,USD,1.32336579,1.30823421,{ feed : btce - price : 0.76}  { feed : coinmarketcap_ne - price : 0.763572}  { feed : coinmarketcap_no - price : 0.762863}  

Mon Nov 24 12:06:22 EST 2014,btce,ppc,0.757,USD,1.3286103,1.31341876,{ feed : btce - price : 0.757}  { feed : coinmarketcap_ne - price : 0.763412}  { feed : coinmarketcap_no - price : 0.763463}  

Mon Nov 24 12:18:34 EST 2014,btce,ppc,0.754,USD,1.33389655,1.31864456,{ feed : btce - price : 0.754}  { feed : coinmarketcap_ne - price : 0.761907}  { feed : coinmarketcap_no - price : 0.761535}  

Mon Nov 24 12:21:37 EST 2014,btce,ppc,0.76,USD,1.32336579,1.30823421,{ feed : btce - price : 0.76}  { feed : coinmarketcap_ne - price : 0.762839}  { feed : coinmarketcap_no - price : 0.761907}  

Mon Nov 24 12:49:04 EST 2014,btce,ppc,0.752,USD,1.33744415,1.3221516,{ feed : btce - price : 0.752}  { feed : coinmarketcap_ne - price : 0.762583}  { feed : coinmarketcap_no - price : 0.762907}  

Mon Nov 24 12:53:08 EST 2014,btce,ppc,0.751,USD,1.33922503,1.32391212,{ feed : btce - price : 0.751}  { feed : coinmarketcap_ne - price : 0.762634}  { feed : coinmarketcap_no - price : 0.762583}  

Mon Nov 24 12:56:11 EST 2014,btce,ppc,0.749,USD,1.34280107,1.32744726,{ feed : btce - price : 0.749}  { feed : coinmarketcap_ne - price : 0.758399}  { feed : coinmarketcap_no - price : 0.762634}  

Mon Nov 24 12:59:14 EST 2014,btce,ppc,0.756,USD,1.33036772,1.31515608,{ feed : btce - price : 0.756}  { feed : coinmarketcap_ne - price : 0.758399}  { feed : coinmarketcap_no - price : 0.762634}  

Mon Nov 24 13:02:17 EST 2014,btce,ppc,0.757,USD,1.3286103,1.31341876,{ feed : btce - price : 0.757}  { feed : coinmarketcap_ne - price : 0.7593}  { feed : coinmarketcap_no - price : 0.758399}  

Mon Nov 24 13:05:20 EST 2014,btce,ppc,0.759,USD,1.32510935,1.30995784,{ feed : btce - price : 0.759}  { feed : coinmarketcap_ne - price : 0.760248}  { feed : coinmarketcap_no - price : 0.7593}  

Mon Nov 24 13:20:35 EST 2014,btce,ppc,0.76,USD,1.32336579,1.30823421,{ feed : btce - price : 0.76}  { feed : coinmarketcap_ne - price : 0.762801}  { feed : coinmarketcap_no - price : 0.763576}  

Mon Nov 24 13:23:38 EST 2014,btce,ppc,0.761,USD,1.32162681,1.30651511,{ feed : btce - price : 0.761}  { feed : coinmarketcap_ne - price : 0.762801}  { feed : coinmarketcap_no - price : 0.763576}  

Mon Nov 24 13:32:47 EST 2014,btce,ppc,0.763,USD,1.31816252,1.30309043,{ feed : btce - price : 0.763}  { feed : coinmarketcap_ne - price : 0.76497}  { feed : coinmarketcap_no - price : 0.764382}  

Mon Nov 24 13:34:50 EST 2014,btce,ppc,0.761,USD,1.32162681,1.30651511,{ feed : btce - price : 0.761}  { feed : coinmarketcap_ne - price : 0.76497}  { feed : coinmarketcap_no - price : 0.764382}  

Mon Nov 24 14:10:24 EST 2014,btce,ppc,0.758,USD,1.32685752,1.31168602,{ feed : btce - price : 0.758}  { feed : coinmarketcap_ne - price : 0.762495}  { feed : coinmarketcap_no - price : 0.764137}  

Mon Nov 24 14:59:12 EST 2014,btce,ppc,0.762,USD,1.31989239,1.30480052,{ feed : btce - price : 0.762}  { feed : coinmarketcap_ne - price : 0.760544}  { feed : coinmarketcap_no - price : 0.760155}  

Mon Nov 24 15:10:23 EST 2014,btce,ppc,0.763,USD,1.31816252,1.30309043,{ feed : btce - price : 0.763}  { feed : coinmarketcap_ne - price : 0.764441}  { feed : coinmarketcap_no - price : 0.764441}  

Mon Nov 24 15:20:33 EST 2014,btce,ppc,0.758,USD,1.32685752,1.31168602,{ feed : btce - price : 0.758}  { feed : coinmarketcap_ne - price : 0.7673}  { feed : coinmarketcap_no - price : 0.766222}  

Mon Nov 24 15:25:38 EST 2014,btce,ppc,0.763,USD,1.31816252,1.30309043,{ feed : btce - price : 0.763}  { feed : coinmarketcap_ne - price : 0.762911}  { feed : coinmarketcap_no - price : 0.7673}  

Mon Nov 24 15:54:06 EST 2014,btce,ppc,0.764,USD,1.31643717,1.30138482,{ feed : btce - price : 0.764}  { feed : coinmarketcap_ne - price : 0.765926}  { feed : coinmarketcap_no - price : 0.7657}  

Mon Nov 24 15:58:11 EST 2014,btce,ppc,0.759,USD,1.32510935,1.30995784,{ feed : btce - price : 0.759}  { feed : coinmarketcap_ne - price : 0.765371}  { feed : coinmarketcap_no - price : 0.765926}  

Mon Nov 24 16:16:28 EST 2014,btce,ppc,0.755,USD,1.3321298,1.31689801,{ feed : btce - price : 0.755}  { feed : coinmarketcap_ne - price : 0.763985}  { feed : coinmarketcap_no - price : 0.764291}  

Mon Nov 24 16:19:31 EST 2014,btce,ppc,0.762,USD,1.31989239,1.30480052,{ feed : btce - price : 0.762}  { feed : coinmarketcap_ne - price : 0.763985}  { feed : coinmarketcap_no - price : 0.764291}  

Mon Nov 24 16:22:34 EST 2014,btce,ppc,0.765,USD,1.31471634,1.29968366,{ feed : btce - price : 0.765}  { feed : coinmarketcap_ne - price : 0.7667}  { feed : coinmarketcap_no - price : 0.763985}  

Mon Nov 24 16:38:50 EST 2014,btce,ppc,0.752,USD,1.33744415,1.3221516,{ feed : btce - price : 0.752}  { feed : coinmarketcap_ne - price : 0.767738}  { feed : coinmarketcap_no - price : 0.767869}  

Mon Nov 24 16:41:53 EST 2014,btce,ppc,0.753,USD,1.33566799,1.32039575,{ feed : btce - price : 0.753}  { feed : coinmarketcap_ne - price : 0.766147}  { feed : coinmarketcap_no - price : 0.767738}  

Mon Nov 24 16:44:56 EST 2014,btce,ppc,0.746,USD,1.34820107,1.33278552,{ feed : btce - price : 0.746}  { feed : coinmarketcap_ne - price : 0.766147}  { feed : coinmarketcap_no - price : 0.767738}  

Mon Nov 24 16:54:05 EST 2014,btce,ppc,0.745,USD,1.35001074,1.3345745,{ feed : btce - price : 0.745}  { feed : coinmarketcap_ne - price : 0.752065}  { feed : coinmarketcap_no - price : 0.758607}  

Mon Nov 24 17:17:28 EST 2014,btce,ppc,0.753,USD,1.33566799,1.32039575,{ feed : btce - price : 0.753}  { feed : coinmarketcap_ne - price : 0.751993}  { feed : coinmarketcap_no - price : 0.751668}  

Mon Nov 24 17:20:31 EST 2014,btce,ppc,0.745,USD,1.35001074,1.3345745,{ feed : btce - price : 0.745}  { feed : coinmarketcap_ne - price : 0.75546}  { feed : coinmarketcap_no - price : 0.751993}  

Mon Nov 24 17:27:38 EST 2014,btce,ppc,0.741,USD,1.35729825,1.34177868,{ feed : btce - price : 0.741}  { feed : coinmarketcap_ne - price : 0.7498}  { feed : coinmarketcap_no - price : 0.75546}  

Mon Nov 24 17:32:43 EST 2014,btce,ppc,0.748,USD,1.34459626,1.32922193,{ feed : btce - price : 0.748}  { feed : coinmarketcap_ne - price : 0.748544}  { feed : coinmarketcap_no - price : 0.7498}  

Mon Nov 24 17:42:53 EST 2014,btce,ppc,0.751,USD,1.33922503,1.32391212,{ feed : btce - price : 0.751}  { feed : coinmarketcap_ne - price : 0.753026}  { feed : coinmarketcap_no - price : 0.750005}  

Mon Nov 24 18:21:31 EST 2014,btce,ppc,0.752,USD,1.33744415,1.3221516,{ feed : btce - price : 0.752}  { feed : coinmarketcap_ne - price : 0.754688}  { feed : coinmarketcap_no - price : 0.755197}  

Mon Nov 24 19:09:18 EST 2014,btce,ppc,0.749,USD,1.34280107,1.32744726,{ feed : btce - price : 0.749}  { feed : coinmarketcap_ne - price : 0.753845}  { feed : coinmarketcap_no - price : 0.75361}  

Mon Nov 24 19:35:44 EST 2014,btce,ppc,0.751,USD,1.33922503,1.32391212,{ feed : btce - price : 0.751}  { feed : coinmarketcap_ne - price : 0.754695}  { feed : coinmarketcap_no - price : 0.753538}  

Mon Nov 24 19:42:51 EST 2014,btce,ppc,0.753,USD,1.33566799,1.32039575,{ feed : btce - price : 0.753}  { feed : coinmarketcap_ne - price : 0.755439}  { feed : coinmarketcap_no - price : 0.754695}  

Mon Nov 24 19:45:54 EST 2014,btce,ppc,0.748,USD,1.34459626,1.32922193,{ feed : btce - price : 0.748}  { feed : coinmarketcap_ne - price : 0.759937}  { feed : coinmarketcap_no - price : 0.755439}  

Mon Nov 24 19:52:00 EST 2014,btce,ppc,0.755,USD,1.3321298,1.31689801,{ feed : btce - price : 0.755}  { feed : coinmarketcap_ne - price : 0.755435}  { feed : coinmarketcap_no - price : 0.759937}  

Mon Nov 24 19:59:07 EST 2014,btce,ppc,0.747,USD,1.34639625,1.33100134,{ feed : btce - price : 0.747}  { feed : coinmarketcap_ne - price : 0.759329}  { feed : coinmarketcap_no - price : 0.755435}  

Mon Nov 24 20:02:10 EST 2014,btce,ppc,0.746,USD,1.34820107,1.33278552,{ feed : btce - price : 0.746}  { feed : coinmarketcap_ne - price : 0.758693}  { feed : coinmarketcap_no - price : 0.759329}  

Mon Nov 24 20:55:02 EST 2014,btce,ppc,0.753,USD,1.33566799,1.32039575,{ feed : btce - price : 0.753}  { feed : coinmarketcap_ne - price : 0.757956}  { feed : coinmarketcap_no - price : 0.757695}  

Mon Nov 24 20:58:05 EST 2014,btce,ppc,0.759,USD,1.32510935,1.30995784,{ feed : btce - price : 0.759}  { feed : coinmarketcap_ne - price : 0.759152}  { feed : coinmarketcap_no - price : 0.757956}  

Mon Nov 24 21:03:10 EST 2014,btce,ppc,0.763,USD,1.31816252,1.30309043,{ feed : btce - price : 0.763}  { feed : coinmarketcap_ne - price : 0.762445}  { feed : coinmarketcap_no - price : 0.759152}  

Mon Nov 24 21:16:23 EST 2014,btce,ppc,0.764,USD,1.31643717,1.30138482,{ feed : btce - price : 0.764}  { feed : coinmarketcap_ne - price : 0.76598}  { feed : coinmarketcap_no - price : 0.765921}  

Mon Nov 24 21:27:34 EST 2014,btce,ppc,0.759,USD,1.32510935,1.30995784,{ feed : btce - price : 0.759}  { feed : coinmarketcap_ne - price : 0.766886}  { feed : coinmarketcap_no - price : 0.766733}  

Mon Nov 24 21:35:42 EST 2014,btce,ppc,0.76,USD,1.32336579,1.30823421,{ feed : btce - price : 0.76}  { feed : coinmarketcap_ne - price : 0.763011}  { feed : coinmarketcap_no - price : 0.762925}  

Mon Nov 24 21:47:54 EST 2014,btce,ppc,0.764,USD,1.31643717,1.30138482,{ feed : btce - price : 0.764}  { feed : coinmarketcap_ne - price : 0.764435}  { feed : coinmarketcap_no - price : 0.762993}  

Mon Nov 24 22:09:15 EST 2014,btce,ppc,0.758,USD,1.32685752,1.31168602,{ feed : btce - price : 0.758}  { feed : coinmarketcap_ne - price : 0.765018}  { feed : coinmarketcap_no - price : 0.764967}  

Mon Nov 24 22:13:19 EST 2014,btce,ppc,0.757,USD,1.3286103,1.31341876,{ feed : btce - price : 0.757}  { feed : coinmarketcap_ne - price : 0.764952}  { feed : coinmarketcap_no - price : 0.765018}  

Mon Nov 24 22:16:22 EST 2014,btce,ppc,0.754,USD,1.33389655,1.31864456,{ feed : btce - price : 0.754}  { feed : coinmarketcap_ne - price : 0.760397}  { feed : coinmarketcap_no - price : 0.764952}  

Mon Nov 24 22:19:25 EST 2014,btce,ppc,0.748,USD,1.34459626,1.32922193,{ feed : btce - price : 0.748}  { feed : coinmarketcap_ne - price : 0.760397}  { feed : coinmarketcap_no - price : 0.764952}  

Mon Nov 24 22:25:31 EST 2014,btce,ppc,0.749,USD,1.34280107,1.32744726,{ feed : btce - price : 0.749}  { feed : coinmarketcap_ne - price : 0.755791}  { feed : coinmarketcap_no - price : 0.758208}  

Mon Nov 24 22:28:34 EST 2014,btce,ppc,0.75,USD,1.34101067,1.32567733,{ feed : btce - price : 0.75}  { feed : coinmarketcap_ne - price : 0.755791}  { feed : coinmarketcap_no - price : 0.758208}  

Mon Nov 24 22:35:41 EST 2014,btce,ppc,0.758,USD,1.32685752,1.31168602,{ feed : btce - price : 0.758}  { feed : coinmarketcap_ne - price : 0.756983}  { feed : coinmarketcap_no - price : 0.757348}  

Mon Nov 24 22:39:45 EST 2014,btce,ppc,0.762,USD,1.31989239,1.30480052,{ feed : btce - price : 0.762}  { feed : coinmarketcap_ne - price : 0.756983}  { feed : coinmarketcap_no - price : 0.757348}  

Mon Nov 24 23:00:05 EST 2014,btce,ppc,0.754,USD,1.33389655,1.31864456,{ feed : btce - price : 0.754}  { feed : coinmarketcap_ne - price : 0.763121}  { feed : coinmarketcap_no - price : 0.763121}  

Mon Nov 24 23:21:26 EST 2014,btce,ppc,0.753,USD,1.33566799,1.32039575,{ feed : btce - price : 0.753}  { feed : coinmarketcap_ne - price : 0.757964}  { feed : coinmarketcap_no - price : 0.75797}  

Mon Nov 24 23:42:47 EST 2014,btce,ppc,0.759,USD,1.32510935,1.30995784,{ feed : btce - price : 0.759}  { feed : coinmarketcap_ne - price : 0.757287}  { feed : coinmarketcap_no - price : 0.758025}  

Tue Nov 25 00:13:17 EST 2014,btce,ppc,0.762,USD,1.31989239,1.30480052,{ feed : btce - price : 0.762}  { feed : coinmarketcap_ne - price : 0.761881}  { feed : coinmarketcap_no - price : 0.760891}  

Tue Nov 25 00:24:28 EST 2014,btce,ppc,0.753,USD,1.33566799,1.32039575,{ feed : btce - price : 0.753}  { feed : coinmarketcap_ne - price : 0.76414}  { feed : coinmarketcap_no - price : 0.763824}  

Tue Nov 25 00:32:36 EST 2014,btce,ppc,0.754,USD,1.33389655,1.31864456,{ feed : btce - price : 0.754}  { feed : coinmarketcap_ne - price : 0.758811}  { feed : coinmarketcap_no - price : 0.763818}  

Tue Nov 25 00:57:00 EST 2014,btce,ppc,0.761,USD,1.32162681,1.30651511,{ feed : btce - price : 0.761}  { feed : coinmarketcap_ne - price : 0.759423}  { feed : coinmarketcap_no - price : 0.759759}  

Tue Nov 25 01:15:18 EST 2014,btce,ppc,0.759,USD,1.32510935,1.30995784,{ feed : btce - price : 0.759}  { feed : coinmarketcap_ne - price : 0.764363}  { feed : coinmarketcap_no - price : 0.763307}  

Tue Nov 25 01:19:22 EST 2014,btce,ppc,0.75,USD,1.34101067,1.32567733,{ feed : btce - price : 0.75}  { feed : coinmarketcap_ne - price : 0.764363}  { feed : coinmarketcap_no - price : 0.763307}  

Tue Nov 25 01:22:25 EST 2014,btce,ppc,0.76,USD,1.32336579,1.30823421,{ feed : btce - price : 0.76}  { feed : coinmarketcap_ne - price : 0.763477}  { feed : coinmarketcap_no - price : 0.764363}  

Tue Nov 25 01:27:30 EST 2014,btce,ppc,0.752,USD,1.33744415,1.3221516,{ feed : btce - price : 0.752}  { feed : coinmarketcap_ne - price : 0.7627}  { feed : coinmarketcap_no - price : 0.763477}  

Tue Nov 25 01:35:38 EST 2014,btce,ppc,0.749,USD,1.34280107,1.32744726,{ feed : btce - price : 0.749}  { feed : coinmarketcap_ne - price : 0.75977}  { feed : coinmarketcap_no - price : 0.7595}  

Tue Nov 25 01:38:41 EST 2014,btce,ppc,0.758,USD,1.32685752,1.31168602,{ feed : btce - price : 0.758}  { feed : coinmarketcap_ne - price : 0.75977}  { feed : coinmarketcap_no - price : 0.7595}  

Tue Nov 25 01:41:44 EST 2014,btce,ppc,0.757,USD,1.3286103,1.31341876,{ feed : btce - price : 0.757}  { feed : coinmarketcap_ne - price : 0.763246}  { feed : coinmarketcap_no - price : 0.75977}  

Tue Nov 25 01:44:47 EST 2014,btce,ppc,0.756,USD,1.33036772,1.31515608,{ feed : btce - price : 0.756}  { feed : coinmarketcap_ne - price : 0.763246}  { feed : coinmarketcap_no - price : 0.75977}  

Tue Nov 25 01:52:55 EST 2014,btce,ppc,0.757,USD,1.3286103,1.31341876,{ feed : btce - price : 0.757}  { feed : coinmarketcap_ne - price : 0.761764}  { feed : coinmarketcap_no - price : 0.763014}  

Tue Nov 25 01:59:01 EST 2014,btce,ppc,0.756,USD,1.33036772,1.31515608,{ feed : btce - price : 0.756}  { feed : coinmarketcap_ne - price : 0.762271}  { feed : coinmarketcap_no - price : 0.761764}  

Tue Nov 25 02:02:04 EST 2014,btce,ppc,0.761,USD,1.32162681,1.30651511,{ feed : btce - price : 0.761}  { feed : coinmarketcap_ne - price : 0.762739}  { feed : coinmarketcap_no - price : 0.762271}  

Tue Nov 25 02:06:08 EST 2014,btce,ppc,0.764,USD,1.31643717,1.30138482,{ feed : btce - price : 0.764}  { feed : coinmarketcap_ne - price : 0.765843}  { feed : coinmarketcap_no - price : 0.762739}  

Tue Nov 25 02:09:11 EST 2014,btce,ppc,0.767,USD,1.31128814,1.29629465,{ feed : btce - price : 0.767}  { feed : coinmarketcap_ne - price : 0.765843}  { feed : coinmarketcap_no - price : 0.762739}  

Tue Nov 25 02:21:23 EST 2014,btce,ppc,0.768,USD,1.30958073,1.29460677,{ feed : btce - price : 0.768}  { feed : coinmarketcap_ne - price : 0.771684}  { feed : coinmarketcap_no - price : 0.772863}  

Tue Nov 25 02:24:26 EST 2014,btce,ppc,0.77,USD,1.30617922,1.29124416,{ feed : btce - price : 0.77}  { feed : coinmarketcap_ne - price : 0.771684}  { feed : coinmarketcap_no - price : 0.772863}  

Tue Nov 25 02:34:36 EST 2014,btce,ppc,0.764,USD,1.31643717,1.30138482,{ feed : btce - price : 0.764}  { feed : coinmarketcap_ne - price : 0.772631}  { feed : coinmarketcap_no - price : 0.772735}  

Tue Nov 25 02:37:39 EST 2014,btce,ppc,0.763,USD,1.31816252,1.30309043,{ feed : btce - price : 0.763}  { feed : coinmarketcap_ne - price : 0.773118}  { feed : coinmarketcap_no - price : 0.772631}  

Tue Nov 25 02:46:48 EST 2014,btce,ppc,0.767,USD,1.31128814,1.29629465,{ feed : btce - price : 0.767}  { feed : coinmarketcap_ne - price : 0.76986}  { feed : coinmarketcap_no - price : 0.770298}  

Tue Nov 25 02:51:53 EST 2014,btce,ppc,0.766,USD,1.313,1.29798695,{ feed : btce - price : 0.766}  { feed : coinmarketcap_ne - price : 0.772855}  { feed : coinmarketcap_no - price : 0.76986}  

Tue Nov 25 02:59:00 EST 2014,btce,ppc,0.764,USD,1.31643717,1.30138482,{ feed : btce - price : 0.764}  { feed : coinmarketcap_ne - price : 0.77319}  { feed : coinmarketcap_no - price : 0.772855}  

Tue Nov 25 03:02:03 EST 2014,btce,ppc,0.758,USD,1.32685752,1.31168602,{ feed : btce - price : 0.758}  { feed : coinmarketcap_ne - price : 0.772687}  { feed : coinmarketcap_no - price : 0.77319}  

Tue Nov 25 03:05:06 EST 2014,btce,ppc,0.764,USD,1.31643717,1.30138482,{ feed : btce - price : 0.764}  { feed : coinmarketcap_ne - price : 0.772687}  { feed : coinmarketcap_no - price : 0.772687}  

Tue Nov 25 03:08:09 EST 2014,btce,ppc,0.766,USD,1.313,1.29798695,{ feed : btce - price : 0.766}  { feed : coinmarketcap_ne - price : 0.769573}  { feed : coinmarketcap_no - price : 0.772687}  

Tue Nov 25 03:17:18 EST 2014,btce,ppc,0.767,USD,1.31128814,1.29629465,{ feed : btce - price : 0.767}  { feed : coinmarketcap_ne - price : 0.770919}  { feed : coinmarketcap_no - price : 0.770086}  

Tue Nov 25 03:23:24 EST 2014,btce,ppc,0.768,USD,1.30958073,1.29460677,{ feed : btce - price : 0.768}  { feed : coinmarketcap_ne - price : 0.768994}  { feed : coinmarketcap_no - price : 0.770919}  

Tue Nov 25 03:26:27 EST 2014,btce,ppc,0.77,USD,1.30617922,1.29124416,{ feed : btce - price : 0.77}  { feed : coinmarketcap_ne - price : 0.773186}  { feed : coinmarketcap_no - price : 0.768994}  

Tue Nov 25 03:31:32 EST 2014,btce,ppc,0.769,USD,1.30787776,1.29292328,{ feed : btce - price : 0.769}  { feed : coinmarketcap_ne - price : 0.776322}  { feed : coinmarketcap_no - price : 0.773186}  

Tue Nov 25 03:38:40 EST 2014,btce,ppc,0.768,USD,1.30958073,1.29460677,{ feed : btce - price : 0.768}  { feed : coinmarketcap_ne - price : 0.775814}  { feed : coinmarketcap_no - price : 0.776322}  

Tue Nov 25 03:41:42 EST 2014,btce,ppc,0.769,USD,1.30787776,1.29292328,{ feed : btce - price : 0.769}  { feed : coinmarketcap_ne - price : 0.776063}  { feed : coinmarketcap_no - price : 0.775814}  

Tue Nov 25 03:48:49 EST 2014,btce,ppc,0.763,USD,1.31816252,1.30309043,{ feed : btce - price : 0.763}  { feed : coinmarketcap_ne - price : 0.774828}  { feed : coinmarketcap_no - price : 0.776063}  

Tue Nov 25 04:05:05 EST 2014,btce,ppc,0.769,USD,1.30787776,1.29292328,{ feed : btce - price : 0.769}  { feed : coinmarketcap_ne - price : 0.777658}  { feed : coinmarketcap_no - price : 0.777658}  

Tue Nov 25 04:13:13 EST 2014,btce,ppc,0.767,USD,1.31128814,1.29629465,{ feed : btce - price : 0.767}  { feed : coinmarketcap_ne - price : 0.776738}  { feed : coinmarketcap_no - price : 0.778824}  

Tue Nov 25 04:16:16 EST 2014,btce,ppc,0.769,USD,1.30787776,1.29292328,{ feed : btce - price : 0.769}  { feed : coinmarketcap_ne - price : 0.777777}  { feed : coinmarketcap_no - price : 0.776738}  

Tue Nov 25 04:19:19 EST 2014,btce,ppc,0.771,USD,1.30448508,1.28956939,{ feed : btce - price : 0.771}  { feed : coinmarketcap_ne - price : 0.777777}  { feed : coinmarketcap_no - price : 0.776738}  

Tue Nov 25 04:22:22 EST 2014,btce,ppc,0.762,USD,1.31989239,1.30480052,{ feed : btce - price : 0.762}  { feed : coinmarketcap_ne - price : 0.776576}  { feed : coinmarketcap_no - price : 0.777777}  

Tue Nov 25 04:26:26 EST 2014,btce,ppc,0.768,USD,1.30958073,1.29460677,{ feed : btce - price : 0.768}  { feed : coinmarketcap_ne - price : 0.774573}  { feed : coinmarketcap_no - price : 0.776576}  

Tue Nov 25 04:44:44 EST 2014,btce,ppc,0.767,USD,1.31128814,1.29629465,{ feed : btce - price : 0.767}  { feed : coinmarketcap_ne - price : 0.777242}  { feed : coinmarketcap_no - price : 0.775794}  

Tue Nov 25 04:52:52 EST 2014,btce,ppc,0.752,USD,1.33744415,1.3221516,{ feed : btce - price : 0.752}  { feed : coinmarketcap_ne - price : 0.77533}  { feed : coinmarketcap_no - price : 0.777056}  

Tue Nov 25 05:04:03 EST 2014,btce,ppc,0.758,USD,1.32685752,1.31168602,{ feed : btce - price : 0.758}  { feed : coinmarketcap_ne - price : 0.764711}  { feed : coinmarketcap_no - price : 0.757815}  

Tue Nov 25 05:07:06 EST 2014,btce,ppc,0.759,USD,1.32510935,1.30995784,{ feed : btce - price : 0.759}  { feed : coinmarketcap_ne - price : 0.763632}  { feed : coinmarketcap_no - price : 0.764711}  

Tue Nov 25 05:10:10 EST 2014,btce,ppc,0.757,USD,1.3286103,1.31341876,{ feed : btce - price : 0.757}  { feed : coinmarketcap_ne - price : 0.763632}  { feed : coinmarketcap_no - price : 0.763632}  

Tue Nov 25 05:13:12 EST 2014,btce,ppc,0.753,USD,1.33566799,1.32039575,{ feed : btce - price : 0.753}  { feed : coinmarketcap_ne - price : 0.764649}  { feed : coinmarketcap_no - price : 0.763632}  

Tue Nov 25 05:19:18 EST 2014,btce,ppc,0.752,USD,1.33744415,1.3221516,{ feed : btce - price : 0.752}  { feed : coinmarketcap_ne - price : 0.763925}  { feed : coinmarketcap_no - price : 0.764649}  

Tue Nov 25 05:22:21 EST 2014,btce,ppc,0.757,USD,1.3286103,1.31341876,{ feed : btce - price : 0.757}  { feed : coinmarketcap_ne - price : 0.766583}  { feed : coinmarketcap_no - price : 0.763925}  

Tue Nov 25 05:37:36 EST 2014,btce,ppc,0.75,USD,1.34101067,1.32567733,{ feed : btce - price : 0.75}  { feed : coinmarketcap_ne - price : 0.769999}  { feed : coinmarketcap_no - price : 0.767765}  

Tue Nov 25 06:00:59 EST 2014,btce,ppc,0.753,USD,1.33566799,1.32039575,{ feed : btce - price : 0.753}  { feed : coinmarketcap_ne - price : 0.764019}  { feed : coinmarketcap_no - price : 0.763225}  

Tue Nov 25 06:22:20 EST 2014,btce,ppc,0.757,USD,1.3286103,1.31341876,{ feed : btce - price : 0.757}  { feed : coinmarketcap_ne - price : 0.765915}  { feed : coinmarketcap_no - price : 0.766308}  

